ursprungsbefolkning	(-en, -ar, -arna)	indigenous people	Sidan 105	Kapitel 10	
same	(-n, -r, -rna)	Sami people	Sidan 105	Kapitel 10	
samisk	(-t, -a)	Sami	Sidan 105	Kapitel 10	
parlament	(-et, −, -en)	parliament	Sidan 105	Kapitel 10	
istid	(-en, -er, -erna)	ice age	Sidan 105	Kapitel 10	
Ryssland		Russia	Sidan 105	Kapitel 10	
meänkieli meänkieli,		Finnish dialect in Northern Sweden	Sidan 105	Kapitel 10	
fattig	(-t, -a)	poor	Sidan 105	Kapitel 10	
jordbruksland	(-et, -jordbruksländer, jordbruksländerna)	farmland	Sidan 105	Kapitel 10	
emigrera	(-r, -de, -t)	emigrate	Sidan 105	Kapitel 10	
Nordamerika		North America	Sidan 105	Kapitel 10	
industri	(-n, -er, -erna)	industry	Sidan 105	Kapitel 10	
arbetskraft	(-en)	manpower	Sidan 105	Kapitel 10	
därför		therefore	Sidan 105	Kapitel 10	
Sydeuropa		Southern Europe	Sidan 105	Kapitel 10	
sämre		worse	Sidan 105	Kapitel 10	
ändra	(-r, -de, -t)	change	Sidan 105	Kapitel 10	
politik	(-en)	politics	Sidan 105	Kapitel 10	
invandring	(-en)	immigration	Sidan 105	Kapitel 10	
samtidig	(-t, -a)	at the same time	Sidan 105	Kapitel 10	
flykting	(-en, -ar, -arna)	refugee	Sidan 105	Kapitel 10	
asyl		asylum	Sidan 105	Kapitel 10	
Latinamerika		Latin America	Sidan 105	Kapitel 10	
Mellanöstern		Middle East	Sidan 105	Kapitel 10	
forna Jugoslavien		former Yugoslavia	Sidan 105	Kapitel 10	
EU-medborgare	(-n, −, EU-medborgarna)	EU citizen	Sidan 105	Kapitel 10	
femtedel	(-en, -ar, -arna)	a fifth	Sidan 105	Kapitel 10	
export	(-en, -er, -erna)	export	Sidan 105	Kapitel 10	
trä	(-et, t)	wood	Sidan 105	Kapitel 10	
wood		pulp	Sidan 105	Kapitel 10	
järn	(-et, −, -en)	iron	Sidan 105	Kapitel 10	
stål	(-et, −, -en)	steel	Sidan 105	Kapitel 10	
elektronik	(-en)	electronics	Sidan 105	Kapitel 10	
telekom		telecommunications	Sidan 105	Kapitel 10	
artist	(-en, -er, -erna)	artist	Sidan 105	Kapitel 10	
skogsvaror		forestry goods	Sidan 105	Kapitel 10	
mineralvaror		mineral goods	Sidan 105	Kapitel 10	
kemivaror		chemical goods	Sidan 105	Kapitel 10	
energivaror		energy goods	Sidan 105	Kapitel 10	
verkstadsprodukter		manufactured goods	Sidan 105	Kapitel 10	
övriga		other	Sidan 105	Kapitel 10	
invånare	(-n, −, invånarna)	resident, population	Sidan 106	Kapitel 10	
de flesta		most people	Sidan 106	Kapitel 10	
rik	(-t, -a)	rich	Sidan 106	Kapitel 10	
naturresurs	(-en, -er, -erna)	natural resources	Sidan 106	Kapitel 10	
exportera	(-r, -de, -t)	export	Sidan 106	Kapitel 10	
säker	(-t, säkra)	certain	Sidan 106	Kapitel 10	
exakt	(-a)	exact	Sidan 106	Kapitel 10	
fel	(-et, −, -en)	wrong	Sidan 106	Kapitel 10	
politiker	(-n, −, -na)	politician	Sidan 107	Kapitel 10	
diplomat	(-en, -er, -erna)	diplomat	Sidan 107	Kapitel 10	
vetenskapsman	(-nen, vetenskapsmän, vetenskapsmännen)	scientist	Sidan 107	Kapitel 10	
popstjärna	(-n, -or, -orna)	pop star	Sidan 107	Kapitel 10	
regissör	(-en, -er, -erna)	director	Sidan 107	Kapitel 10	
helgon	(-et, −, -en)	saint	Sidan 107	Kapitel 10	
idrottare	(-n, −, idrottarna)	athlete	Sidan 107	Kapitel 10	
operasångare	(-n, −, operasångarna)	opera singer	Sidan 107	Kapitel 10	
millennium	(millenniet, millennier, millennierna)	millenium	Sidan 107	Kapitel 10	
exemplar	(-et, −, -en)	copy	Sidan 107	Kapitel 10	
det mesta		most	Sidan 108	Kapitel 10	
normal	(-t, -a)	normal	Sidan 108	Kapitel 10	
utlänning	(-en, -ar, -arna)	foreigner	Sidan 108	Kapitel 10	
studenttidning	(-en, -ar, -arna)	student paper	Sidan 108	Kapitel 10	
intervju	(-n, -er, -erna)	interview	Sidan 108	Kapitel 10	
utbytesstudent	(-en, -er, -erna)	exchange student	Sidan 108	Kapitel 10	
mil	(-en)	Swedish mile, 10 kilometers	Sidan 108	Kapitel 10	
kilometer	(-n)	kilometer	Sidan 108	Kapitel 10	
fläskfilé	(-n, -er, -erna)	pork tenderloin	Sidan 108	Kapitel 10	
jättekonstig	(-t, -a)	really strange	Sidan 108	Kapitel 10	
mitt på dagen		middle of the day	Sidan 108	Kapitel 10	
barnvagn	(-en, -ar, -arna)	baby carriage, pram	Sidan 108	Kapitel 10	
kaffe latte		latte	Sidan 108	Kapitel 10	
jättegullig	(-t, -a)	really cute	Sidan 108	Kapitel 10	
föräldraledig	(-t, -a)	on parental leave	Sidan 108	Kapitel 10	
Österrike		Austria	Sidan 108	Kapitel 10	
praktisk	(-t, -a)	practical	Sidan 108	Kapitel 10	
köttbulle	(köttbullar, köttbullarna)	meatball	Sidan 108	Kapitel 10	
sylt	(-en)	jam, preserves	Sidan 108	Kapitel 10	
pasta	(-n)	pasta	Sidan 108	Kapitel 10	
Frankrike		France	Sidan 108	Kapitel 10	
tobak	(-en)	tobacco	Sidan 108	Kapitel 10	
läpp	(-en, -ar, -arna)	lip	Sidan 108	Kapitel 10	
Usch!		Yuck!	Sidan 108	Kapitel 10	
Polen		Poland	Sidan 108	Kapitel 10	
luft	(-en)	air	Sidan 108	Kapitel 10	
astma	(-n)	asthma	Sidan 108	Kapitel 10	
Lettland		Latvia	Sidan 108	Kapitel 10	
gullig	(-t, -a)	cute	Sidan 109	Kapitel 10	
hemsk	(-t, -a)	horrible	Sidan 109	Kapitel 10	
kvadratkilometer	(-n, −, kvadratkilometrarna)	kilometer squared	Sidan 110	Kapitel 10	
konstitutionell monarki		constitutional monarchy	Sidan 110	Kapitel 10	
Kebnekaise Kebnekaise,		"Sweden's highest peak"	Sidan 110	Kapitel 10	
Klarälven-Götaälv	(Sveriges längsta älv)	Klarälven-Göta älv, river	Sidan 110	Kapitel 10	
romani chib		Romani language	Sidan 110	Kapitel 10	
svensk krona	(SEK)	Swedish krona	Sidan 110	Kapitel 10	
huvudstad	(-en, huvudstäder, huvudstäderna)	capital city	Sidan 110	Kapitel 10	
officiell	(-t, -a)	official	Sidan 110	Kapitel 10	
minoritetsspråk	(-et, −, -en)	minority language	Sidan 110	Kapitel 10	
statskick	(-et, , -en)	government	Sidan 110	Kapitel 10	
regent	(-en, -er, -erna)	regent	Sidan 110	Kapitel 10	
befolkning	(-en)	population	Sidan 110	Kapitel 10	
befokningstäthet		population density	Sidan 110	Kapitel 10	
valuta	(-n, -valutor, valutorna)	currency	Sidan 110	Kapitel 10	
flod	(-en, floder, floderna)	river	Sidan 110	Kapitel 10	
berg	(-et, −, -en)	mountain	Sidan 110	Kapitel 10	
landsnummer	(landsnumret, −, landsnumren)	country code	Sidan 110	Kapitel 10	
bruttonationalprodukt	(BNP)	Gross Domestic Product, GDP	Sidan 110	Kapitel 10	
förnamn	(-et, −, -en)	first name, given name	Sidan 111	Kapitel 10	
tilltalsnamn	(-et, −, -en)	first name	Sidan 111	Kapitel 10	
kvinnonamn	(-et, −, -en)	woman’s name	Sidan 111	Kapitel 10	
mansnamn	(-et, −, -en)	man’s name	Sidan 111	Kapitel 10	
separat	(-a)	separate	Sidan 111	Kapitel 10	
geografi	(-n)	geography	Sidan 111	Kapitel 10	
religion	(-en, -er, -erna)	religion	Sidan 111	Kapitel 10	
kultur	(-en, -er, -erna)	culture	Sidan 111	Kapitel 10	
enkel	(-t, enkla)	simple	Sidan 111	Kapitel 10	
gränsa	(-r, -de, -t)	till border on	Sidan 111	Kapitel 10	
öken	(öknen, öknar, öknarna)	desert	Sidan 111	Kapitel 10	
åkermark	(-en, -er, -erna)	field, farmland	Sidan 111	Kapitel 10	
muslim	(-en, -er, -erna)	Muslim	Sidan 111	Kapitel 10	
kristen	(kristna)	Christian	Sidan 111	Kapitel 10	
protestant	(-en, -er, -erna)	Protestant	Sidan 111	Kapitel 10	
katolik	(-en, -er, -erna)	Catholic	Sidan 111	Kapitel 10	
hindu	(-n, -er, -erna)	Hindu	Sidan 111	Kapitel 10	
jude	(-n, judar, judarna)	Jew	Sidan 111	Kapitel 10	
buddhist	(-en, -er, -erna)	Buddhist	Sidan 111	Kapitel 10	
odla	(-r, -de, -t)	cultivate, grow	Sidan 111	Kapitel 10	
producera	(-r, -de,-t)	produce	Sidan 111	Kapitel 10	
importera	(-r, -de, -t)	import	Sidan 111	Kapitel 10	
idrottsman	(-nen, idrottsmän, idrottsmännen)	athlete	Sidan 111	Kapitel 10	
pappersmassa	(-n, pappersmassor, pappersmassorna)	wood pulp	Sidan 105	Kapitel 10	
operasångerska	(-n, operasångerskor, operasångerskorna)	opera singer (female)	Sidan 107	Kapitel 10	
föreslå	(-r, förslog, föreslagit)	suggest	Sidan 112	Kapitel 11	
det bästa		the best	Sidan 112	Kapitel 11	
ett bra sätt		a good way	Sidan 112	Kapitel 11	
verbfras	(-en, -er, -erna)	verb phrase	Sidan 112	Kapitel 11	
åka på semester		go on vacation, holiday	Sidan 113	Kapitel 11	
gå ut med hunden		walk the dog	Sidan 113	Kapitel 11	
konstutställning	(-en, -ar, -arna)	art exhibit	Sidan 113	Kapitel 11	
golf	(-en)	gold	Sidan 113	Kapitel 11	
språkkurs	(-en, -er, -erna)	language course	Sidan 113	Kapitel 11	
dejta	(-r, -de, -t)	date	Sidan 113	Kapitel 11	
vara trött		på be tired of	Sidan 113	Kapitel 11	
ensam	(-t, ensamma)	alone	Sidan 113	Kapitel 11	
bjuda	(bjuder, bjöd, bjudit)	invite	Sidan 113	Kapitel 11	
bjuda hem		invite home	Sidan 113	Kapitel 11	
tjejkompis (-en, -ar, -arna)		girlfriend (platonic, female friend)	Sidan 113	Kapitel 11	
ett par personer		a couple of people	Sidan 113	Kapitel 11	
i 70-årsåldern		in his/her seventies	Sidan 113	Kapitel 11	
skolflicka	(-n, -skolflickor, skolflickorna)	schoolgirl	Sidan 113	Kapitel 11	
dagisbarn	(-et, −, -en)	preschool children	Sidan 113	Kapitel 11	
metod	(-en, -er, -erna)	method	Sidan 114	Kapitel 11	
stilig	(-t, -a)	good-looking	Sidan 114	Kapitel 11	
nybörjarkurs	(-en, -er, -erna)	beginner’s course	Sidan 114	Kapitel 11	
lära	(lär, lärde, lärt)	sig learn	Sidan 114	Kapitel 11	
nätdejting	(-en)	internet dating	Sidan 114	Kapitel 11	
svar	(-et, −, -en)	answer	Sidan 114	Kapitel 11	
beskrivning	(-en, -ar, -arna)	description	Sidan 114	Kapitel 11	
profil	(-en, -er, -erna)	profile	Sidan 114	Kapitel 11	
dejtingsajt	(-en, -er, -erna)	dating site	Sidan 114	Kapitel 11	
barnfri	(-tt, -a)	without children	Sidan 114	Kapitel 11	
singeltjej	(-en, -er, -erna)	single girl	Sidan 114	Kapitel 11	
hänga (hänger, hängde, hängt)	(vard)	hang out	Sidan 114	Kapitel 11	
duktig	(-t, -a)	good, capable	Sidan 114	Kapitel 11	
sportig	(-t, -a)	athletic	Sidan 114	Kapitel 11	
löpning	(-en, -ar, -arna)	running	Sidan 114	Kapitel 11	
inget för mig		not for me	Sidan 114	Kapitel 11	
dröm	(-men, -mar, -marna)	dream	Sidan 114	Kapitel 11	
tur	(-en, -er, -erna)	trip	Sidan 114	Kapitel 11	
rad	(-en, -er, -erna)	line	Sidan 114	Kapitel 11	
meddelande	(-n, −, -na)	message	Sidan 114	Kapitel 11	
inne		in, on	Sidan 115	Kapitel 11	
inte heller		neither	Sidan 115	Kapitel 11	
sportbar	(-en, -er, -erna)	sports bar	Sidan 115	Kapitel 11	
sporthatare	(-n, −, -sporthatarna)	sports-hater	Sidan 115	Kapitel 11	
korvkiosk	(-en, -er, -erna)	hot dog stand	Sidan 115	Kapitel 11	
gård	(-en, -ar, -arna)	farm	Sidan 115	Kapitel 11	
frånskild	(-t, -a)	divorced	Sidan 115	Kapitel 11	
varannan		every other	Sidan 115	Kapitel 11	
älgstek	(-en, -ar, -arna)	moose steak	Sidan 115	Kapitel 11	
tvätta	(-r, -de, -t)	do the laundry	Sidan 115	Kapitel 11	
leka	(leker, lekte, lekt)	play	Sidan 115	Kapitel 11	
kök	(-et, −, -en)	kitchen	Sidan 115	Kapitel 11	
i skogen		in the forest	Sidan 115	Kapitel 11	
körkort	(-et, −, -en)	driver’s license	Sidan 115	Kapitel 11	
sitta	(sitter, satt, suttit)	bak sit in the back, sit behind	Sidan 115	Kapitel 11	
opera	(-n, -operor, operorna)	opera	Sidan 116	Kapitel 11	
Inte jag heller		Me neither	Sidan 116	Kapitel 11	
huslig	(-t, -a)	domestic	Sidan 116	Kapitel 11	
äventyrlig	(-t, -a)	adventurous	Sidan 116	Kapitel 11	
arbetslös	(-a)	unemployed	Sidan 116	Kapitel 11	
manlig	(-t, -a)	manly	Sidan 116	Kapitel 11	
ointressant	(-a)	uninteresting	Sidan 116	Kapitel 11	
töntig	(-t, -a)	dorky, uncool	Sidan 116	Kapitel 11	
Jag håller med.		I agree.	Sidan 116	Kapitel 11	
verka	(-r, -de, -t)	seem	Sidan 116	Kapitel 11	
Va!		What!	Sidan 116	Kapitel 11	
Konjunktion		conjunction	Sidan 117	Kapitel 11	
repetera	(-r, -de, -t)	repeat	Sidan 117	Kapitel 11	
tangentbord	(-et, −, -en)	keyboard	Sidan 118	Kapitel 11	
papperskorg	(-en, -ar, -arna)	waste paper basket	Sidan 118	Kapitel 11	
sladd	(-en, -ar, -arna)	cord	Sidan 118	Kapitel 11	
kabel	(-n, kablar, kablarna)	cable	Sidan 118	Kapitel 11	
kursiv stil	(-en, -ar, -arna)	cursive, italics	Sidan 118	Kapitel 11	
snabel-a	(-:et, -:n, -:na)	the @ symbol	Sidan 118	Kapitel 11	
mapp	(-en, -ar, -arna)	file	Sidan 118	Kapitel 11	
fet stil		bold	Sidan 118	Kapitel 11	
bindestreck	(-et, −, -en)	hyphen	Sidan 118	Kapitel 11	
ångra	(-r, -de, -t)	undo	Sidan 118	Kapitel 11	
bifoga	(-r, -de, -t)	attach	Sidan 118	Kapitel 11	
mus	(-en)	mouse	Sidan 118	Kapitel 11	
punkt	(-en, -er, -erna)	period, full stop	Sidan 118	Kapitel 11	
understreck	(-et, −, -en)	underline	Sidan 118	Kapitel 11	
skärm	(-en, -ar, -arna)	screen	Sidan 118	Kapitel 11	
öppna	(-r, de, -t)	open	Sidan 118	Kapitel 11	
utropstecken		exclamation point	Sidan 118	Kapitel 11	
snedstreck	(-et, −, -en)	slash	Sidan 118	Kapitel 11	
typsnitt	(-et, −, -en)	font	Sidan 118	Kapitel 11	
sök		find, search	Sidan 118	Kapitel 11	
klicka	(-r, -de, -t)	click	Sidan 119	Kapitel 11	
logga	(-r, -de, -t)	in log in	Sidan 119	Kapitel 11	
virus	(-et, −, -en)	virus	Sidan 119	Kapitel 11	
lösenord	(-et, −, -en)	password	Sidan 119	Kapitel 11	
koppla	(-r, -de, -t)	connect	Sidan 119	Kapitel 11	
länk	(-en, -ar, -arna)	link	Sidan 119	Kapitel 11	
fylla	(-er, -de, -t)	på refill	Sidan 119	Kapitel 11	
hårddisk	(-en, -ar, -arna)	hard drive	Sidan 119	Kapitel 11	
stänga	(stänger, stängde, stängt)	av shut off	Sidan 119	Kapitel 11	
ladda	(-r, -de, -t)	ner download	Sidan 119	Kapitel 11	
stoppa	(-r, -de, -t)	in put in	Sidan 119	Kapitel 11	
ikon	(-en, -er, -erna)	icon	Sidan 119	Kapitel 11	
glömma	(glömmer, glömde, glömt)	forget	Sidan 119	Kapitel 11	
trasig	(-t, -a)	broken	Sidan 119	Kapitel 11	
krascha	(-r, -de, -t)	crash	Sidan 119	Kapitel 11	
antivirusprogram	(-met, −, -men)	antivirus program	Sidan 119	Kapitel 11	
Pang!		Bang!	Sidan 119	Kapitel 11	
dokument	(-et, −, -en)	document	Sidan 119	Kapitel 11	
skrivare	(-n, −, skrivarna)	printer	Sidan 119	Kapitel 11	
Hur då?		How?	Sidan 120	Kapitel 11	
USB-ingång	(-en)	USB port	Sidan 120	Kapitel 11	
Klockan är mycket!		"It's late!"	Sidan 120	Kapitel 11	
förbjudet		prohibited	Sidan 120	Kapitel 11	
Jo		yes	Sidan 120	Kapitel 11	
e-postadress	(-en, -er, -erna)	email address	Sidan 120	Kapitel 11	
stavelse	(-n, -er, -rna)	syllable	Sidan 120	Kapitel 11	
kategori	(-n, -er, -erna)	category	Sidan 121	Kapitel 11	
frågetecken		question mark	Sidan 118	Kapitel 11	
bra idé		good idea	Sidan 112	Kapitel 11	
jordgubbe	(-n, -ar, -arna)	strawberry	Sidan 122	Kapitel 12	
råg	(-en)	rye	Sidan 122	Kapitel 12	
lax	(-en, -ar, -arna)	salmon	sidan 122	Kapitel 12	
traditionell	(-t, -a)	traditional	Sidan 123	Kapitel 12	
råvara	(-n, -or, -orna)	produce	Sidan 123	Kapitel 12	
vardagsmat	(-en)	simple, everyday food	Sidan 123	Kapitel 12	
maträtt	(-en, -er, -erna)	dish	Sidan 123	Kapitel 12	
växt	(-en, -er, -erna)	plant	Sidan 123	Kapitel 12	
variation	(-en, -er, -erna)	variation	Sidan 123	Kapitel 12	
klimat	(-et, −, -en)	climate	Sidan 123	Kapitel 12	
bas	(-en, -er, -erna)	staple	Sidan 123	Kapitel 12	
kokt	(-a)	boiled	Sidan 123	Kapitel 12	
potatismos	(-et)	mashed potatoes	Sidan 123	Kapitel 12	
stekt potatis		fried potatoes	Sidan 123	Kapitel 12	
potatisgratäng	(-en)	potato gratin	Sidan 123	Kapitel 12	
bakad potatis		baked potato	Sidan 123	Kapitel 12	
potatissallad	(-en)	potato salad	Sidan 123	Kapitel 12	
färskpotatis	(-en, −, -arna)	new potatoes	Sidan 123	Kapitel 12	
nykokt	(-a)	freshly boiled	Sidan 123	Kapitel 12	
dill	(-en)	dill	Sidan 123	Kapitel 12	
1600-tal	(-et)	17th century	Sidan 123	Kapitel 12	
bonde	(-n, bönder, bönderna)	farmer	Sidan 123	Kapitel 12	
skeptisk	(-t, -a)	sceptical	Sidan 123	Kapitel 12	
1800-tal	(-et)	19th century	Sidan 123	Kapitel 12	
brännvin	(-et)	vodka, aquavit	Sidan 123	Kapitel 12	
rågmjöl	(-et)	rye flour	Sidan 123	Kapitel 12	
salt	(-et, -er, -erna)	salt	Sidan 123	Kapitel 12	
tunn	(-t, -a)	thin	Sidan 123	Kapitel 12	
skafferi	(-t, -r, -rna)	pantry	Sidan 123	Kapitel 12	
älgpark	(-en, -er, -erna)	moose park	Sidan 123	Kapitel 12	
trettiotal	(-et)	around thirty	Sidan 123	Kapitel 12	
gryta	(-n, grytor, grytorna)	stew	Sidan 123	Kapitel 12	
stek	(-en, -ar, -arna)	steak	Sidan 123	Kapitel 12	
älgbulle	(-n, -ar, -arna)	moose meatball	Sidan 123	Kapitel 12	
älgburgare	(-n, −, -na)	moose burger	Sidan 123	Kapitel 12	
nötkött	(-et)	beef	Sidan 123	Kapitel 12	
ostkust	(-en)	east coast	Sidan 123	Kapitel 12	
västkust	(-en)	west coast	Sidan 123	Kapitel 12	
inlagd	(inlagt, -a)	pickled	Sidan 123	Kapitel 12	
ättika	(-n)	Swedish vinegar	Sidan 123	Kapitel 12	
vinäger	(-n)	vinegar	Sidan 123	Kapitel 12	
strömming	(-en, -ar, -arna)	Baltic herring	Sidan 123	Kapitel 12	
rökt	(-a)	smoked	Sidan 123	Kapitel 12	
böckling	(-en, -ar, -arna)	smoked Baltic herring	Sidan 123	Kapitel 12	
variant	(-en, -er, -erna)	variant	Sidan 123	Kapitel 12	
surströmming	(-en, -ar, -arna)	fermented Baltic herring	Sidan 123	Kapitel 12	
fermenterad	(fermenterat, -e)	fermented	Sidan 123	Kapitel 12	
smak	(-en, -er, -erna)	taste, flavor	Sidan 123	Kapitel 12	
odlad lax		farmed salmon	Sidan 123	Kapitel 12	
vild	(vilt, -a)	wild	Sidan 123	Kapitel 12	
förr i tiden		the olden days	Sidan 123	Kapitel 12	
festmat	(-en)	party food, holiday food	Sidan 123	Kapitel 12	
grillad	(grillat, -e)	barbeque	Sidan 123	Kapitel 12	
gravad	(gravat, -e)	cured	Sidan 123	Kapitel 12	
plocka	(-r, -de, -t)	pick	Sidan 123	Kapitel 12	
självplock		pick-your-own	Sidan 123	Kapitel 12	
saft	(-en, -er, -erna)	juice	Sidan 123	Kapitel 12	
färsk	(-t, -a)	fresh	Sidan 123	Kapitel 12	
strawberry		cake	Sidan 123	Kapitel 12	
som de är		as they are	Sidan 123	Kapitel 12	
matvana	(-n, matvanor, matvanorna)	eating habits	Sidan 124	Kapitel 12	
undersökning	(-en, -ar, -arna)	survey	Sidan 124	Kapitel 12	
tillräckig	(-t, -a)	enough	Sidan 124	Kapitel 12	
frukt	(-en, -er, -erna)	fruit	Sidan 124	Kapitel 12	
grönsak	(-en, -er, -erna)	vegetable	Sidan 124	Kapitel 12	
fett	(-en, -er, -erna)	fat	Sidan 124	Kapitel 12	
fiber	(fibern, fibrer, fibrerna)	fiber	Sidan 124	Kapitel 12	
trend	(-en, -er, -erna)	trend	Sidan 124	Kapitel 12	
tidigare		earlier	Sidan 124	Kapitel 12	
vegetarian	(-en, -er, -erna)	vegetarian	Sidan 124	Kapitel 12	
diet	(-en, -er, -erna)	diet	Sidan 124	Kapitel 12	
substans	(-en, -er, -erna)	substance	Sidan 124	Kapitel 12	
pannkaka	(-n, pannkakor, pannkakorna)	pancake	Sidan 124	Kapitel 12	
mätt	(-a)	full	Sidan 125	Kapitel 12	
kräfta	(-n, -kräftor, kräftorna)	crayfish	Sidan 125	Kapitel 12	
mörk choklad		dark chocolate	Sidan 125	Kapitel 12	
mjölkchoklad		milk chocolate	Sidan 125	Kapitel 12	
biff med lök		steak with onions	Sidan 126	Kapitel 12	
kåldolme	(-n, kåldolmar, kåldolmarna)	cabbage roll	Sidan 126	Kapitel 12	
ris	(-et)	rice	Sidan 126	Kapitel 12	
småkakor	(-na)	small cookies, biscuits	Sidan 126	Kapitel 12	
fräsch	(-t, -a)	fresh	Sidan 126	Kapitel 12	
ekologisk	(-t, -a)	organic	Sidan 126	Kapitel 12	
bondgård	(-en, -ar, -arna)	farm	Sidan 126	Kapitel 12	
blad	(-et, −, -en)	leaves	Sidan 126	Kapitel 12	
döda	(-r, -de, -t)	kill	Sidan 127	Kapitel 12	
köttindustri	(-n)	meat industry	Sidan 127	Kapitel 12	
sparris	(-en, -ar, -arna)	asparagus	Sidan 127	Kapitel 12	
tofu	(-n)	tofu	Sidan 127	Kapitel 12	
urgod	(urgott, -a)	super good, delicious	Sidan 127	Kapitel 12	
nudlar		noodles	Sidan 127	Kapitel 12	
natt	(-en, nätter, nätterna)	night	Sidan 127	Kapitel 12	
ripa	(-n, -or, -orna)	grouse	Sidan 127	Kapitel 12	
svamp	(-en, -ar, -arna)	mushrooms	Sidan 127	Kapitel 12	
bär	(-et, −, -en)	berries	Sidan 127	Kapitel 12	
torka	(-r, -de, -t)	dry	Sidan 127	Kapitel 12	
koka	(-r, -de, -t)	boil	Sidan 127	Kapitel 12	
bisats	(-en, -er, -erna)	subordinate clause	Sidan 127	Kapitel 12	
subjunktion	(-en, -er, -erna)	subordinating conjunction	Sidan 127	Kapitel 12	
information	(-en)	information	Sidan 128	Kapitel 12	
nationalitet	(-en, -er, -erna)	nationality	Sidan 128	Kapitel 12	
australiensisk	(-t, -a)	Australian	Sidan 128	Kapitel 12	
brasiliansk	(-t, -a)	Brasilian	Sidan 128	Kapitel 12	
colombiansk	(-t, -a)	Colombian	Sidan 128	Kapitel 12	
etiopisk	(-t, -a)	Ethiopian	Sidan 128	Kapitel 12	
finsk	(-t, -a)	Finnish	Sidan 128	Kapitel 12	
grekisk	(-t, -a)	Greek	Sidan 128	Kapitel 12	
indonesisk	(-t, -a)	Indonesian	Sidan 128	Kapitel 12	
kenyansk	(-t, -a)	Kenyan	Sidan 128	Kapitel 12	
kubansk	(-t, -a)	Cuban	Sidan 128	Kapitel 12	
libanesisk	(-t, -a)	Lebanese	Sidan 128	Kapitel 12	
marockansk	(-t, -a)	Moroccan	Sidan 128	Kapitel 12	
mexikansk	(-t, -a)	Mexican	Sidan 128	Kapitel 12	
norsk	(-t, -a)	Norwegian	Sidan 128	Kapitel 12	
nyzeeländsk	(-t, -a)	New Zealander	Sidan 128	Kapitel 12	
pakistansk	(-t, -a)	Pakistani	Sidan 128	Kapitel 12	
polsk	(-t, -a)	Polish	Sidan 128	Kapitel 12	
rysk	(-t, -a)	Russian	Sidan 128	Kapitel 12	
spansk	(-t, -a)	Spanish	Sidan 128	Kapitel 12	
sydafrikansk	(-t, -a)	South African	Sidan 128	Kapitel 12	
tunisisk	(-t, -a)	Tunisian	Sidan 128	Kapitel 12	
ungersk	(-t, -a)	Hungarian	Sidan 128	Kapitel 12	
österrikisk	(-t, -a)	Austrian	Sidan 128	Kapitel 12	
makaroner	(-na)	macaroni	Sidan 128	Kapitel 12	
blodpudding	(-en)	blood pudding, black pudding	Sidan 128	Kapitel 12	
uteservering	(-en, -ar, -arna)	outdoor dining area	Sidan 129	Kapitel 12	
Kan vi få notan?		May we have the bill?	Sidan 130	Kapitel 12	
redo		ready	Sidan 130	Kapitel 12	
lyx	(-en)	luxury	Sidan 130	Kapitel 12	
full	(-t, -a)	full	Sidan 130	Kapitel 12	
boka	(-r, -de, -t)	book, reserve	Sidan 130	Kapitel 12	
smaka	(-r, -de, -t)	taste	Sidan 130	Kapitel 12	
vissa		certain	Sidan 131	Kapitel 12	
frasbetoning	(-en, -ar, -arna)	phrase emphasis	Sidan 131	Kapitel 12	
variera	(-r, -de, -t)	vary	Sidan 131	Kapitel 12	
än		than	Sidan 131	Kapitel 12	
jordgubbstårta	(-n, jordgubbstårtor, jordgubbstårtorna)	strawberry cake	Sidan 123	Kapitel 12	
morgon	(-en, morgnar, morgnarna)	morning	Sidan 132	Kapitel 13	
post	(-en)	post	Sidan 132	Kapitel 13	
skolklass	(-en, -er, -erna)	class	Sidan 132	Kapitel 13	
pilot	(-en, -er, -erna)	pilot	Sidan 132	Kapitel 13	
värld	(-en, -ar, -arna)	world	Sidan 132	Kapitel 13	
veterinär	(-en, -er, -erna)	veterinarian	Sidan 132	Kapitel 13	
hjälpa	(hjälper, hjälpte, hjälpt)	help	Sidan 132	Kapitel 13	
problem	(-et, −, -en)	problem	Sidan 132	Kapitel 13	
mikrobiolog	(-en, -er, -erna)	microbiologist	Sidan 132	Kapitel 13	
bakterie	(-n, -r, -rna)	bacteria	Sidan 132	Kapitel 13	
fotbollsproffs	(-et, −, -en)	football, soccer player	Sidan 132	Kapitel 13	
jobba hemifrån		work from home	Sidan 132	Kapitel 13	
vara liten		be small, young	Sidan 133	Kapitel 13	
modell	(-en, -er, -erna)	model	Sidan 133	Kapitel 13	
Det stämmer		"That's right"	Sidan 133	Kapitel 13	
ute		outside	Sidan 133	Kapitel 13	
uppe		up there, above	Sidan 133	Kapitel 13	
nere		down there, below	Sidan 133	Kapitel 13	
borta		away	Sidan 133	Kapitel 13	
dit		there	Sidan 133	Kapitel 13	
hit		here	Sidan 133	Kapitel 13	
vart		where to	Sidan 133	Kapitel 13	
bort		away	Sidan 133	Kapitel 13	
därifrån		from there	Sidan 133	Kapitel 13	
härifrån		from here	Sidan 133	Kapitel 13	
bortifrån		from over there	Sidan 133	Kapitel 13	
ninifrån		from inside	Sidan 133	Kapitel 13	
utifrån		from outside	Sidan 133	Kapitel 13	
uppifrån		from above	Sidan 133	Kapitel 13	
nnerifrån		from below	Sidan 133	Kapitel 13	
framifrån		from in front	Sidan 133	Kapitel 13	
