självklart (adverb)	självklart	adverb		<ul><li>certainly</li></ul>			Kapitel_3 Rivstart_A1_A2
orka (verb)	orka	verb	att	<ul><li>have the energy to, be able to</li></ul>	jag orkar inte bära väskan längre	I cannot carry the bag any longer	Kapitel_8 Rivstart_A1_A2
kontrollera (verb)	kontrollera	verb	att	<ul><li>control</li><li>inspect, check</li></ul>	trupperna kontrollerar landets västra del	the troops control the western part of the country	Kapitel_3 Rivstart_A1_A2
planera (verb)	planera	verb	att	<ul><li>plan</li></ul>	planera en resa	plan a trip	Kapitel_8 Rivstart_A1_A2
färg (noun)	färg	noun	en	<ul><li>colour, (color [us]) (figuratively: &quot;political opinion&quot;)</li><li>paint</li><li>suit, one of the suits (hearts, spades, diamonds and clubs) in a pack of cards</li></ul>	sätta färg på	add colour to	Kaptiel_7 Rivstart_A1_A2
spår (noun)	spår	noun	ett	<ul><li>trace, print, sign, mark</li><li>rail, track</li></ul>	hon visade inte ett spår av rädsla	she showed no sign of fear	Kapitel_9 Rivstart_A1_A2
vuxen (adjective)	vuxen	adjective		<ul><li>adult</li></ul>			Kapitel_6 Rivstart_A1_A2
kvalitet (noun)	kvalitet	noun	en	<ul><li>quality (used especially of the highest grades of quality)</li></ul>	olika kvaliteter	different qualities	Kaptiel_7 Rivstart_A1_A2
studera (verb)	studera	verb	att	<ul><li>study</li></ul>	studera vid universitet	be (study) at university	Kapitel_1 Rivstart_A1_A2
billig (adjective)	billig	adjective		<ul><li>cheap (figurative, &quot;bad, banal&quot;), not costing much</li></ul>			Kaptiel_7 Rivstart_A1_A2
dricka (verb)	dricka	verb	att	<ul><li>drink</li></ul>	dricka vatten	drink water	Kapitel_2 Rivstart_A1_A2
gata (noun)	gata	noun	en	<ul><li>street, road in a populous area</li></ul>	en trafikerad gata	a busy street	Kapitel_3 Rivstart_A1_A2
serie (noun)	serie	noun	en	<ul><li>set, succession, series</li><li>[comic] strip, cartoon</li><li>series</li></ul>	en ny engelsk serie	a new English TV series	Kaptiel_7 Rivstart_A1_A2
stiga (verb)	stiga	verb	att	<ul><li>walk, step, tread</li><li>rise</li></ul>	hon steg ur bilen	she stepped out of the car	Kapitel_3 Rivstart_A1_A2
leta (verb)	leta	verb	att	<ul><li>look</li></ul>	leta efter en bekant	look for a friend	Kapitel_6 Rivstart_A1_A2
kategori (noun)	kategori	noun	en	<ul><li>category</li></ul>			Kapitel_11 Rivstart_A1_A2
traditionell (adjective)	traditionell	adjective		<ul><li>traditional</li></ul>			Kapitel_12 Rivstart_A1_A2
kläder (noun)	kläder	noun		<ul><li>clothes</li></ul>			Kapitel_6 Rivstart_A1_A2
spara (verb)	spara	verb	att	<ul><li>save</li><li>use sparingly, economize</li></ul>	spara in ett par kronor	save a couple of kronor	Kaptiel_7 Rivstart_A1_A2
intervju (noun)	intervju	noun	en	<ul><li>interview (especially for the press, radio or tv)</li></ul>	göra en intervju	conduct an interview	Kaptiel_10 Rivstart_A1_A2
exakt (adverb)	exakt	adverb		<ul><li>exact</li></ul>	på exakt samma sätt	in exactly the same way	Kaptiel_10 Rivstart_A1_A2
underbar (adjective)	underbar	adjective		<ul><li>wonderful</li></ul>			Kaptiel_7 Rivstart_A1_A2
post (noun)	post	noun	en	<ul><li>mail, post</li><li>post office</li><li>entry, item</li><li>post, frame</li><li>position, post</li></ul>	hämta paket på posten	collect parcels from the post office	Kaptiel_13 Rivstart_A1_A2
extra (adjective)	extra	adjective		<ul><li>extra</li></ul>			Kapitel_1 Rivstart_A1_A2
extra (adverb)	extra	adverb		<ul><li>extra</li></ul>	köttet är extra billigt idag	meat is extra cheap today	Kapitel_1 Rivstart_A1_A2
klicka (verb)	klicka	verb	att	<ul><li>misfire (used of firearms; also used figuratively, &quot;not function&quot;)</li><li>divide into lumps</li><li>click</li></ul>	omdömet klickar	he has no sense of judgement	Kapitel_11 Rivstart_A1_A2
tips (noun)	tips	noun	ett	<ul><li>tip, tip-off</li><li>[football] pools</li></ul>	polisen fick tips från allmänheten	the police received tip-offs from the public	Kapitel_3 Rivstart_A1_A2
båt (noun)	båt	noun	en	<ul><li>ship, boat, vessel for transport by water</li></ul>	ha alltid flytväst i båten!	always wear a life jacket in the boat!	Kapitel_8 Rivstart_A1_A2
borta (adverb)	borta	adverb		<ul><li>away, out, gone, in another place, not at home</li></ul>	hon var alldeles borta	she was totally perplexed	Kaptiel_13 Rivstart_A1_A2
ansikte (noun)	ansikte	noun	ett	<ul><li>face, the front part of the head</li></ul>			Kaptiel_7 Rivstart_A1_A2
aktivitet (noun)	aktivitet	noun	en	<ul><li>activity</li></ul>	utveckla en livlig aktivitet	bustle with activity	Kapitel_3 Rivstart_A1_A2
mor (noun)	mor	noun	en	<ul><li>mother</li></ul>	mor och barn	mother and children	Kapitel_6 Rivstart_A1_A2
parlament (noun)	parlament	noun	ett	<ul><li>parliament</li></ul>			Kaptiel_10 Rivstart_A1_A2
pojke (noun)	pojke	noun	en	<ul><li>boy</li></ul>	pojkar och flickor	boys and girls	Kapitel_1 Rivstart_A1_A2
trött (adjective)	trött	adjective		<ul><li>tired</li></ul>			Kapitel_2 Rivstart_A1_A2
dyr (adjective)	dyr	adjective		<ul><li>dear, expensive</li></ul>			Kaptiel_7 Rivstart_A1_A2
normal (adjective)	normal	adjective		<ul><li>normal, usual (of people, also &quot;mentally healthy&quot;)</li></ul>			Kaptiel_10 Rivstart_A1_A2
kurs (noun)	kurs	noun	en	<ul><li>course</li><li>rate</li><li>class, course</li></ul>	hålla en rak kurs	keep a straight course	Kapitel_1 Rivstart_A1_A2
ikväll (adverb)	ikväll	adverb		<ul><li>this evening, tonight</li></ul>			Kapitel_5 Rivstart_A1_A2
producera (verb)	producera	verb	att	<ul><li>produce</li></ul>	producera mer elektricitet	produce more electricity	Kaptiel_10 Rivstart_A1_A2
bar (adjective)	bar	adjective		<ul><li>naked, bare</li></ul>			Kapitel_3 Rivstart_A1_A2
bar (noun)	bar	noun	en	<ul><li>snack bar, cafeteria, bar, place serving alcoholic drinks; cafeteria, etc.</li></ul>			Kapitel_3 Rivstart_A1_A2
grunda (verb)	grunda	verb	att	<ul><li>found</li><li>prime</li><li>base, support</li></ul>	banken grundades 1856	the bank was founded in 1856	Kapitel_6 Rivstart_A1_A2
luft (noun)	luft	noun		<ul><li>air</li></ul>	vara ute i friska luften	be out in the fresh air	Kaptiel_10 Rivstart_A1_A2
industri (noun)	industri	noun		<ul><li>industry</li></ul>	kemisk industri	chemical industry	Kaptiel_10 Rivstart_A1_A2
nordisk (adjective)	nordisk	adjective		<ul><li>nordic</li></ul>			Kapitel_8 Rivstart_A1_A2
plocka (verb)	plocka	verb	att	<ul><li>pick, gather</li><li>pluck</li></ul>	plocka fram sina gamla skolböcker	get (take) out one&#39;s old schoolbooks	Kapitel_12 Rivstart_A1_A2
sjunga (verb)	sjunga	verb	att	<ul><li>sing (also used of similar sounds)</li></ul>	hon sjöng några melodier	she sang a few songs	Kapitel_5 Rivstart_A1_A2
vakna (verb)	vakna	verb	att	<ul><li>wake up (figuratively &quot;become conscious&quot;)</li></ul>	hans samvete började vakna	his conscience began to stir	Kapitel_3 Rivstart_A1_A2
hälsa (noun)	hälsa	noun		<ul><li>health, soundness of mind, body or spirit</li></ul>	fara för liv och hälsa		Kapitel_2 Rivstart_A1_A2
hälsa (verb)	hälsa	verb	att	<ul><li>salute, greet, bid welcome, say how do you do</li><li>send word, notify</li></ul>	de hälsar artigt på varandra	they greeted each other courteously	Kapitel_2 Rivstart_A1_A2
mörk (adjective)	mörk	adjective		<ul><li>dark</li><li>gloomy</li></ul>			Kaptiel_7 Rivstart_A1_A2
träna (verb)	träna	verb	att	<ul><li>practise</li><li>train</li></ul>	träna löpning	practise running	Kapitel_3 Rivstart_A1_A2
dansk (adjective)	dansk	adjective		<ul><li>danish</li></ul>			Kapitel_5 Rivstart_A1_A2
dansk (noun)	dansk	noun	en	<ul><li>dane, a person from Denmark</li></ul>			Kapitel_5 Rivstart_A1_A2
lägenhet (noun)	lägenhet	noun	en	<ul><li>flat, (apartment [us])</li></ul>			Kapitel_2 Rivstart_A1_A2
dröm (noun)	dröm	noun	en	<ul><li>dream (also used of fantasies entertained while awake, e.g. &quot;vision, plan for the future&quot;)</li></ul>	i natt hade jag en egendomlig dröm	last night I had a strange dream	Kapitel_11 Rivstart_A1_A2
nedan (adverb)	nedan	adverb		<ul><li>below</li></ul>	bilden nedan till vänster	the picture down (below) on the left	Kapitel_4 Rivstart_A1_A2
placera (verb)	placera	verb	att	<ul><li>place (also &quot;invest (money)&quot;)</li></ul>	hon placerade sig bland de tio bästa	she came among the first ten	Kaptiel_7 Rivstart_A1_A2
litteratur (noun)	litteratur	noun		<ul><li>literature</li></ul>			Kapitel_6 Rivstart_A1_A2
pröva (verb)	pröva	verb	att	<ul><li>try (out)</li></ul>	pröva sig fram	progress by trial and error, feel one&#39;s way	Kaptiel_7 Rivstart_A1_A2
rekommendera (verb)	rekommendera	verb	att	<ul><li>recommend</li><li>register</li></ul>	det är en bok som jag kan rekommendera	it is a book I can recommend	Kaptiel_7 Rivstart_A1_A2
gratis (adverb)	gratis	adverb		<ul><li>free</li></ul>	få något gratis	get sth. for nothing	Kapitel_5 Rivstart_A1_A2
uttala (verb)	uttala	verb	att	<ul><li>pronounce</li></ul>	hur uttalas ordet på svenska?	how is that word pronounced in Swedish?	Kapitel_1 Rivstart_A1_A2
populär (adjective)	populär	adjective		<ul><li>popular (also of opinions &quot;shared by all&quot;)</li><li>popular</li></ul>			Kaptiel_7 Rivstart_A1_A2
klubb (noun)	klubb	noun	en	<ul><li>club (also used in compounds, &quot;place of entertainment&quot;)</li></ul>			Kapitel_5 Rivstart_A1_A2
stark (adjective)	stark	adjective		<ul><li>strong (of living creatures; figuratively &quot;powerful&quot;)</li><li>strong</li><li>lasting, durable, solid</li></ul>			Kaptiel_13 Rivstart_A1_A2
fokus (noun)	fokus	noun		<ul><li>focus (also figuratively,&quot;centre&quot;)</li></ul>	hamna i fokus för intresset	to be the focus (centre) of interest	Kaptiel_13 Rivstart_A1_A2
officiell (adjective)	officiell	adjective		<ul><li>official</li></ul>			Kaptiel_10 Rivstart_A1_A2
snygg (adjective)	snygg	adjective		<ul><li>pretty, handsome, good-looking, beautifull, beautiful, quarrell</li><li>neat, tidy; fine, nice</li></ul>			Kaptiel_7 Rivstart_A1_A2
ladda (verb)	ladda	verb	att	<ul><li>load</li><li>charge</li></ul>	ladda ett gevär	load a rifle	Kapitel_11 Rivstart_A1_A2
jul (noun)	jul	noun		<ul><li>christmas</li></ul>	före jul	before Christmas	Kapitel_9 Rivstart_A1_A2
passera (verb)	passera	verb	att	<ul><li>pass (by)</li><li>strain, press (foodstuffs) though a sieve</li></ul>	ett passerat stadium	a stage that has passed	Kapitel_9 Rivstart_A1_A2
klimat (noun)	klimat	noun	ett	<ul><li>climate (also used figuratively, &quot;atmosphere&quot;)</li></ul>	det politiska klimatet	the political climate	Kapitel_12 Rivstart_A1_A2
kompis (noun)	kompis	noun	en	<ul><li>buddy, mate</li></ul>			Kapitel_4 Rivstart_A1_A2
kilometer (noun)	kilometer	noun	en	<ul><li>(kilometer [us]), kilometre</li></ul>			Kaptiel_10 Rivstart_A1_A2
vart (adverb)	vart	adverb		<ul><li>where</li></ul>	vart ska du åka?	where are you going?	Kaptiel_13 Rivstart_A1_A2
dokument (noun)	dokument	noun	ett	<ul><li>document</li></ul>	ett historiskt dokument	a historical document	Kapitel_11 Rivstart_A1_A2
middag (noun)	middag	noun	en	<ul><li>noon, dinner</li><li>dinner, supper</li></ul>	temperaturen var på middagen +10 grader	the temperature was 10+grad+C above zero at noon	Kapitel_3 Rivstart_A1_A2
beskrivning (noun)	beskrivning	noun	en	<ul><li>description, depiction, portrayal, account</li></ul>	en noggrann beskrivning av verksamheten	a detailed account of the business	Kapitel_11 Rivstart_A1_A2
kär (adjective)	kär	adjective		<ul><li>in love</li><li>dear</li></ul>			Kaptiel_7 Rivstart_A1_A2
buss (noun)	buss	noun	en	<ul><li>coach, bus, vehicle able to transport many passengers</li></ul>	jag åker buss varje dag	I go by bus every day	Kapitel_3 Rivstart_A1_A2
berg (noun)	berg	noun	ett	<ul><li>rock, mountain, hill</li></ul>			Kaptiel_10 Rivstart_A1_A2
höger (adjective)	höger	adjective		<ul><li>right, on the same side as the hand used for greeting other people</li></ul>			Kapitel_3 Rivstart_A1_A2
höger (noun)	höger	noun		<ul><li>right (wing), the most conservative factions of the non-socialist groups</li><li>right, right-hand side, the right-hand side</li></ul>	yttersta högern	the extreme right	Kapitel_3 Rivstart_A1_A2
praktisk (adjective)	praktisk	adjective		<ul><li>practical</li><li>practical, handy</li></ul>			Kaptiel_10 Rivstart_A1_A2
uppe (adverb)	uppe	adverb		<ul><li>up, high position</li><li>up, out of bed, on one&#39;s feet</li></ul>	kostnaden är uppe i en miljon	the cost is upwards of a million	Kaptiel_13 Rivstart_A1_A2
invånare (noun)	invånare	noun	en	<ul><li>inhabitant</li></ul>	invånarna i Sverige (Göteborg etc)	inhabitants of Sweden (Göteborg, etc.)	Kaptiel_10 Rivstart_A1_A2
bäst (adverb)	bäst	adverb		<ul><li>excellently, well</li></ul>			Kapitel_6 Rivstart_A1_A2
dialog (noun)	dialog	noun	en	<ul><li>(dialog [us]), dialogue, conversation (between two people)</li></ul>			Kapitel_1 Rivstart_A1_A2
kinesisk (adjective)	kinesisk	adjective		<ul><li>chinese</li></ul>			Kapitel_5 Rivstart_A1_A2
längs (preposition)	längs	preposition		<ul><li>alongside, along</li></ul>	längs kusten	along the coast	Kapitel_9 Rivstart_A1_A2
fixa (verb)	fixa	verb	att	<ul><li>arrange, fix</li></ul>	det fixar sig!	it will be all right	Kapitel_5 Rivstart_A1_A2
kollega (noun)	kollega	noun	en	<ul><li>colleague, collegue</li></ul>			Kapitel_5 Rivstart_A1_A2
meddelande (noun)	meddelande	noun	ett	<ul><li>message</li></ul>	vi fick meddelande om vad som hade hänt	we were informed about what had happened	Kapitel_11 Rivstart_A1_A2
låna (verb)	låna	verb	att	<ul><li>borrow</li><li>lend</li></ul>	låna pengar	borrow money	Kaptiel_7 Rivstart_A1_A2
fisk (noun)	fisk	noun	en	<ul><li>fish</li></ul>	kokt fisk	boiled fish	Kapitel_4 Rivstart_A1_A2
telefon (noun)	telefon	noun	en	<ul><li>telephone</li></ul>	prata i telefon	talk on the telephone	Kapitel_2 Rivstart_A1_A2
laga (verb)	laga	verb	att	<ul><li>make</li><li>repair</li></ul>	laga mat	cook	Kapitel_3 Rivstart_A1_A2
roman (noun)	roman	noun	en	<ul><li>novel</li></ul>			Kapitel_5 Rivstart_A1_A2
säng (noun)	säng	noun	en	<ul><li>bed</li></ul>	hoppa ur sängen	jump out of bed	Kaptiel_7 Rivstart_A1_A2
radio (noun)	radio	noun	en	<ul><li>radio</li></ul>	lyssna på radio	listen to the radio	Kapitel_3 Rivstart_A1_A2
väder (noun)	väder	noun		<ul><li>weather</li></ul>			Kapitel_8 Rivstart_A1_A2
förut (adverb)	förut	adverb		<ul><li>before</li></ul>			Kaptiel_7 Rivstart_A1_A2
trafik (noun)	trafik	noun		<ul><li>traffic (also used figuratively, &quot;(illegal) activity&quot;)</li></ul>	gå i reguljär trafik	run regularly	Kapitel_9 Rivstart_A1_A2
artist (noun)	artist	noun	en	<ul><li>artist, artiste</li></ul>			Kaptiel_10 Rivstart_A1_A2
bröd (noun)	bröd	noun		<ul><li>bread, food consisting essentially of flour or meal baked in an oven</li></ul>	vatten och bröd	bread and water	Kapitel_4 Rivstart_A1_A2
tråkig (adjective)	tråkig	adjective		<ul><li>boring (also, &quot;sad, unfortunate&quot;)</li></ul>			Kapitel_5 Rivstart_A1_A2
flyga (verb)	flyga	verb	att	<ul><li>fly</li></ul>			Kapitel_8 Rivstart_A1_A2
gifta (verb)	gifta	verb	att	<ul><li>marry, married</li></ul>			Kapitel_5 Rivstart_A1_A2
härlig (adjective)	härlig	adjective		<ul><li>lovely, glorious, delightful, wonderful, agreeable (to one or more of the senses)</li></ul>			Kapitel_5 Rivstart_A1_A2
duktig (adjective)	duktig	adjective		<ul><li>good, capable, able</li></ul>			Kapitel_11 Rivstart_A1_A2
finsk (adjective)	finsk	adjective		<ul><li>finnish, from or of Finland</li></ul>			Kapitel_12 Rivstart_A1_A2
hår (noun)	hår	noun		<ul><li>hair, the thin filaments growing from the skin of humans and animals</li></ul>	rött hår	red hair	Kaptiel_7 Rivstart_A1_A2
perfekt (adjective)	perfekt	adjective		<ul><li>perfect</li></ul>			Kaptiel_7 Rivstart_A1_A2
grej (noun)	grej	noun	en	<ul><li>thing (informal; in the plural, &quot;belongings&quot;)</li></ul>	var har du lagt mina grejor?	where have you put my stuff?	Kapitel_8 Rivstart_A1_A2
detsamma (prounoun)	detsamma	prounoun		<ul><li>the same (mostly used in phrases)</li></ul>			Kapitel_2 Rivstart_A1_A2
vinter (noun)	vinter	noun	en	<ul><li>winter</li></ul>			Kapitel_5 Rivstart_A1_A2
arbetslös (adjective)	arbetslös	adjective		<ul><li>out of work, unemployed, jobless, being without work</li></ul>			Kapitel_11 Rivstart_A1_A2
svenska (noun)	svenska	noun		<ul><li>swedish</li><li>swede</li></ul>			Kapitel_1 Rivstart_A1_A2
konferens (noun)	konferens	noun	en	<ul><li>conference</li></ul>			Kapitel_3 Rivstart_A1_A2
varg (noun)	varg	noun	en	<ul><li>wolf</li></ul>			Kapitel_8 Rivstart_A1_A2
kanal (noun)	kanal	noun	en	<ul><li>channel, canal</li></ul>	diplomatiska kanaler	diplomatic channels	Kapitel_9 Rivstart_A1_A2
bransch (noun)	bransch	noun	en	<ul><li>(branch of) trade (industry)</li></ul>	läget i branschen har förvärrats	the state of the industry has worsened	Kaptiel_13 Rivstart_A1_A2
sekund (noun)	sekund	noun	en	<ul><li>second (also used in a general sense, &quot;a brief moment&quot;)</li></ul>	i sista sekunden	at the last moment	Kapitel_3 Rivstart_A1_A2
gård (noun)	gård	noun	en	<ul><li>yard, area of land enclosed by buildings and structures</li><li>(country) estate, farm</li></ul>			Kapitel_11 Rivstart_A1_A2
tidpunkt (noun)	tidpunkt	noun	en	<ul><li>moment, point [in time]</li></ul>	vid denna tidpunkt	at that point	Kapitel_8 Rivstart_A1_A2
lugn (adjective)	lugn	adjective		<ul><li>calm (of atmosphere, etc., &quot;untroubled, peaceful&quot;)</li><li>self-possessed</li></ul>			Kapitel_2 Rivstart_A1_A2
lugn (noun)	lugn	noun	ett	<ul><li>calm (of the atmosphere, etc., &quot;not disturbed&quot;)</li><li>composure</li></ul>	bevara sitt lugn	maintain self-control	Kapitel_2 Rivstart_A1_A2
ursprung (noun)	ursprung	noun	ett	<ul><li>origin, source, cause, birth</li></ul>	namnets ursprung är okänt	the origin of the name is unknown	Kaptiel_10 Rivstart_A1_A2
bestämd (adjective)	bestämd	adjective		<ul><li>fixed, settled, definite</li></ul>			Kapitel_3 Rivstart_A1_A2
forum (noun)	forum	noun	ett	<ul><li>forum</li></ul>	ett forum för samråd	a forum for consultation	Kapitel_8 Rivstart_A1_A2
ljud (noun)	ljud	noun	ett	<ul><li>sound</li></ul>	ljudet från gatan	the sound of the street	Kapitel_3 Rivstart_A1_A2
beställa (verb)	beställa	verb	att	<ul><li>book, reserve, order</li></ul>	beställa tid hos tandläkaren	make an appointment with the dentist	Kapitel_5 Rivstart_A1_A2
papper (noun)	papper	noun	ett	<ul><li>paper (also of sheets of paper)</li><li>papers, documents</li></ul>	hon måste visa papper på att hon var bosatt i Göteborg	she had to produce papers showing she was resident in Göteborg	Kapitel_1 Rivstart_A1_A2
inriktning (noun)	inriktning	noun	en	<ul><li>alignment, concentration, direction</li></ul>	politisk inriktning	political alignment	Kaptiel_13 Rivstart_A1_A2
